,Processor,Screen Size(inch),RAM(GB),Graphics Card,brand,SSD(GB),HDD(GB),link,OS,Normal,price EG,store
2136,intel core i1 035g1,15.6,4.0,intel uhd ,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-15-dw2058ne-i5-1035g1-4gb-1tb-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,10055.0,egprices
2137,intel core i9 1800h,15.6,16.0,rtx 3050ti 6gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-xps-15-9510-i7-11800h-16gb-512gb-ssd-nvidia-rtx-3050ti-6gb-15-6-inch-w10-notebook,1,1,49699.0,egprices
2139,amd 7 4800h,15.6,8.0,ryzen 7 4800h,lenovo,512.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-7-4800h-8gb-1tb-hdd-512gb-ssd-nvidia-gtx-1650-ti-4gb-15-6-inch-w10-notebook,1,0,19399.0,egprices
2140,intel core i7 1370h,15.6,16.0,rtx 3050 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-11370h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-dos-notebook,1,0,19999.0,egprices
2141,intel core i7 0750h,15.6,8.0,gtx 1650 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-10750h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,0,16999.0,egprices
2142,amd 5 5800h,15.6,16.0,ryzen 7 5800h,dell,512.0,0.0,https://www.egprices.com/en/price/dell-inspiron-15-5515-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3050ti-15-6-inch-w10-notebook,1,1,19199.0,egprices
2144,intel core i1 115g,15.6,4.0,intel uhd ,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3510-i3-1115g4-4gb-1tb-intel-uhd-graphics-15-6-inch-ubuntu-notebook,1,1,9399.0,egprices
2145,amd 4 4500u,14.0,8.0,ryzen 5,msi,256.0,0.0,https://www.egprices.com/en/price/msi-modern-14-b4mw-ryzen-5-4500u-8gb-256gb-ssd-radeon-graphics-14-inch-fhd-dos-notebook,1,1,9888.0,egprices
2146,amd 7 4800h,17.3,16.0,radeon rx5500m 4gb,msi,256.0,1000.0,https://www.egprices.com/en/price/msi-bravo-17-a4ddr-082-ryzen-r7-4800h-16gb-1tb-256gb-ssd-radeon-rx5500m-4gb-17-3-inch-w10-notebook,1,1,20250.0,egprices
2147,intel core i3 005g1,14.1,4.0,intel hd ,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-240-g7-i3-1005g1-4gb-1tb-intel-hd-graphics-14-1-inch-dos-notebook,1,1,8799.0,egprices
2148,intel core i0 165g,14.5,16.0,mx350 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-inspiron-7400-i7-1165g7-16gb-1tb-nvidia-mx350-2gb-14-5-inch-w10-notebook,1,1,30899.0,egprices
2150,intel core i5 135g7,15.6,8.0,intel iris xe ,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-5-i5-1135g7-8gb-1tb-256gb-ssd-intel-iris-xe-graphics-15-6-inch-dos-notebook-pc,1,1,10999.0,egprices
2151,intel core i1 0750h,15.6,16.0,rtx 3060 6gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gf65-thin-10ue-i7-10750h-16gb-512-ssd-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,1,30399.0,egprices
2152,intel core i5 035g7,13.5,8.0,intel iris plus graphic,microsoft,128.0,0.0,https://www.egprices.com/en/price/microsoft-surface-laptop-3-i5-1035g7-8gb-128gb-ssd-intel-iris-plus-graphics-13-5-inch-w10-pro-notebook,1,1,27499.0,egprices
2153,intel core i5 135g7,15.6,16.0,rtx 2070 8gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-alienware-m15-r3-i7-10750h-16gb-512gb-ssd-nvidia-rtx-2070-8gb-15-6-inch-w10-notebook,1,1,41400.0,egprices
2154,intel core i5 135g7,14.1,8.0,intel iris xe ,dell,512.0,0.0,https://www.egprices.com/en/price/dell-inspiron-14-2-in-1-5410-i5-1135g7-8gb-512gb-ssd-intel-iris-xe-graphics-14-1-inch-dos-notebook,1,1,20209.0,egprices
2155,intel core i7 1370h,15.6,16.0,rtx 3050 4gb,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-11370h-16gb-1tb-256gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,28409.0,egprices
2156,amd 5 5600h,15.6,8.0,ryzen 5 5600h,lenovo,512.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-5-5600h-8gb-1tb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,0,20809.0,egprices
2157,intel core i5 135g7,15.6,8.0,intel iris xe ,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-l3-i5-1135g7-8gb-1tb-intel-iris-xe-graphics-15-6-inch-dos-notebook,1,1,10899.0,egprices
2158,amd 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-5-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3060-6gb-15-6-inch-w10-notebook,1,1,34449.0,egprices
2159,intel core i0 165g,13.3,8.0,intel iris xe ,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-13-bb0005ne-i7-1165g7-8gb-1tb-intel-iris-xe-graphics-13-3-inch-w10-notebook,1,1,21849.0,egprices
2162,intel core i2 1300h,15.6,8.0,gtx 1650 4gb,hp,256.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-gaming-15-dk2055ne-i5-11300h-8gb-1tb-256gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-win10-notebook,2,0,21349.0,egprices
2164,intel core i7 16gb,15.6,16.0,rtx 3070 8gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gl66-gaming-i7-11800h-16gb-512gb-ssd-nvidia-rtx-3070-8gb-15-6-inch-w10-notebook,1,0,36549.0,egprices
2165,amd 7 5700u,13.3,8.0,intel uhd  600,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-yoga-6-2-in-1-ryzen-7-5700u-8gb-512gb-ssd-intel-uhd-graphics-600-13-3-inch-touchscreen-dos-notebook,1,1,21349.0,egprices
2166,intel core i6 600,15.6,4.0,intel uhd  600,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-s145-ryzen-3-3200u-4gb-1tb-15-6-inch-intel-uhd-graphics-600-dos-notebook,1,1,8459.0,egprices
2167,intel core i2 165g,15.6,8.0,mx450 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-latitude-3520-i7-1165g7-8gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,19222.0,egprices
2168,intel core i2 135g,15.6,4.0,mx450 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-latitude-3520-i5-1135g7-4gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,16799.0,egprices
2169,intel core i3 0110u,15.6,8.0,intel uhd ,lenovo,256.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-3-i3-10110u-8gb-256gb-ssd-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,10199.0,egprices
2170,intel core i2 135g7,15.6,8.0,mx450 2gb,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-thinkbook-15-gen-2-i5-1135g7-8gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook,1,1,17929.0,egprices
2173,amd 1 3700u,15.6,8.0,ryzen 7 3700u,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-3-ryzen-7-3700u-8gb-512gb-ssd-radeon-graphics-15-6-inch-dos-notebook,1,1,12049.0,egprices
2174,amd 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-7-5800h-16gb-1tb-256gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-dos-notebook,1,0,24009.0,egprices
2176,intel core i5 035g1,15.6,4.0,mx110 2gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-250-g7-i5-1035g1-4gb-1tb-nvidia-mx110-2gb-15-6-inch-dos-notebook,1,1,11899.0,egprices
2177,amd 7 5700u,13.3,16.0,ryzen 7 5700u,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-yoga-6-2-in-1-ryzen-7-5700u-16gb-512gb-ssd-radeon-graphics-13-3-inch-touchscreen-dos-notebook,1,1,27499.0,egprices
2178,intel core i5 135g7,15.6,16.0,rtx 3050 4gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-gaming-g15-5510-i7--10870h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,29499.0,egprices
2179,intel core i0 135g,13.3,8.0,intel iris xe graphic,hp,256.0,0.0,https://www.egprices.com/en/price/hp-envy-x360-convert-13-bd0063dx-i5-1135g7-8gb-256gb-ssd-intel-iris-xe-graphic-13-3-inch-w10-notebook,1,1,16201.0,egprices
2180,intel core i1 135g7,15.6,8.0,mx350 2gb,hp,256.0,0.0,https://www.egprices.com/en/price/hp-15-dw3014ne-i5-1135g7-8gb-256gb-ssd-nvidia-mx350-2gb-15-6-inch-dos-notebook,1,1,13529.0,egprices
2181,intel core i5 135g7,15.6,8.0,mx330 2gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-vivobook-15-x515ep-bq258t-i5-1135g7-8gb-512gb-ssd-nvidia-mx330-2gb-15-6-inch-w10-notebook,1,1,11899.0,egprices
2182,intel core i7 0750h,15.6,8.0,gtx 1660ti 6gb ,lenovo,512.0,1000.0,https://www.egprices.com/en/price/lenovo-legion-5-i7-10750h-8gb-1tb-512-ssd-nvidia-gtx-1660ti-6gb-15-6-inch-w10-notebook,1,1,23500.0,egprices
2183,intel core i5 135g7,15.6,8.0,gtx 1650 4gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-gaming-g15-5510-i5-10200h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-dos-notebook,1,0,14299.0,egprices
2184,intel core i7 1370h,15.6,16.0,rtx 3060 6gb,asus,0.0,1000.0,https://www.egprices.com/en/price/asus-tuf-dash-f15-fx516pm-hn024t-ci7-11370h-16gb-1tb-rtx-3060-6gb-15-6-inch-w10-notebook,1,1,25500.0,egprices
2185,amd 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-5-ryzen-7-5800h-16gb-512-ssd-nvidia-rtx-3050ti-4gb-15-6-inch-w10-notebook,1,1,28199.0,egprices
2186,amd 7 5800h,15.6,16.0,ryzen 7 5800h,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-ryzen-7-5800h-16gb-1tb-256gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,20900.0,egprices
2187,intel core i0 195g7,15.6,16.0,rtx 3050ti 4gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-dash-f15-fx516pe-hn001t-i7-11370h-16gb-512gb-ssd-nvidia-rtx-3050ti-4gb-15-6inch-w10-notebook-pc,1,1,22999.0,egprices
2188,intel core i7 1370h,15.6,8.0,rtx 3050 4gb,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-gaming-3-i7-11370h-8gb-1tb-256gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,24499.0,egprices
2189,intel core i5 135g,12.3,8.0,intel iris plus graphic,microsoft,256.0,0.0,https://www.egprices.com/en/price/microsoft-surface-pro-7-plus-i5-1135g7-8gb-256gb-ssd-intel-iris-plus-graphics-12-3-inch-w10-pro-notebook,1,1,34999.0,egprices
2190,intel core i1 0300h,15.6,8.0,gtx 1650 4gb,hp,128.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-gaming-15-dk1043nia-i5-10300h-8gb-1tb-128gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-dos-notebook,1,0,18699.0,egprices
2191,amd 3 3250u,14.0,4.0,ryzen 3 3250u,asus,256.0,0.0,https://www.egprices.com/en/price/asus-vivobook-14-d415da-bv589t-ryzen-3-3250u-4gb-256gb-ssd-radeon-graphics-14-inch-w10-notebook,1,1,7749.0,egprices
2192,amd 1 5800h,15.6,16.0,ryzen 7 5800h,asus,512.0,0.0,https://www.egprices.com/en/price/asus-rog-strix-g15-g513qc-hn163t-ryzen-7-5800h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6inch-w10-notebook,1,1,24444.0,egprices
2193,intel core i1 195g7,15.6,16.0,rtx 3050 4gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-gaming-f15-fx506hcb-hn143t-i7-11800h-16gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,22333.0,egprices
2194,intel core i5 135g7,15.6,8.0,rtx 3050 4gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-gaming-g15-5510-i7--10870h-8gb-512gb-ssd-nvidia-rtx-3050-4gb-15-6-inch-w10-notebook,1,0,18999.0,egprices
2195,intel core i5 135g7,15.6,8.0,gtx 3050ti 4gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-gaming-g15-5510-i5--10500h-8gb-512gb-ssd-nvidia-gtx-3050ti-4gb-15-6-inch-w10-notebook,1,0,17500.0,egprices
2196,intel core i0 165g,13.5,16.0,intel iris xe ,hp,512.0,0.0,https://www.egprices.com/en/price/hp-spectre-x360-convertible-14-ea0007ne-i7-1165g7-16gb-512gbssd-intel-iris-xe-graphics-13-5-inch-w10-notebook,1,1,31799.0,egprices
2198,intel core i0 135g,15.6,8.0,mx250 2gb,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3500-i5-1135g7-8gb-1tb-nvidia-mx250-2gb-15-6-inch-dos-notebook,1,1,13399.0,egprices
2199,intel core i5 1370h,15.6,8.0,mx450 2gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-vostro-15-5510-i7-11370h-8gb-512gbssd-nvidia-mx450-2gb---15-6-inch-dos-notebook,1,1,15499.0,egprices
2200,intel core i7 0750h,15.6,16.0,rtx 3050ti 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-5-i7-10750h-16gb-512-ssd-nvidia-rtx-3050ti-4gb-15-6-inch-dos-notebook,1,1,28409.0,egprices
2201,intel core i0 195g7,13.3,8.0,intel iris xe ,hp,512.0,0.0,https://www.egprices.com/en/price/hp-envy-x360-convert-13m-bd0033dx-i7-1165g7-8gb-512gbssd-intel-iris-xe-graphics-13-3-inch-w10-notebook,1,1,20399.0,egprices
2202,intel core i1 1900h,17.3,32.0,rtx 3070 8gb,msi,0.0,1000.0,https://www.egprices.com/en/price/msi-gs76-stealth-11ug-i9-11900h-32gb-1tb-nvidia-rtx-3070-8gb-17-3-inch-w10-notebook,1,1,48999.0,egprices
2203,intel core i0 1800h,16.1,16.0,rtx 3060 6gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-victus-16-d0008ne-i7-11800h-16gb-1tb-nvidia-rtx-3060-6gb-16-1-inch-w10-notebook,1,1,36099.0,egprices
2204,intel core i7 165g7,14.0,16.0,intel iris xe ,huawei,512.0,0.0,https://www.egprices.com/en/price/huawei-matebook-14-i7-1165g7-16gb-512gb-ssd-intel-iris-xe-graphics-14-inch-w10-notebook,1,1,29899.0,egprices
2205,amd 1 4500u,15.6,8.0,ryzen 5 4500u,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-ideapad-5-15are05-ryzen-5-4500u-8gb-512gb-ssd-radeon-graphics-15-6-inch-dos-notebook,1,1,11505.0,egprices
2206,intel core i7 065g7,15.6,8.0,mx330 2gb,acer,128.0,1000.0,https://www.egprices.com/en/price/acer-aspire-3-i7-1065g7-8gb-1tb-128gb-ssd-nvidia-mx330-2gb-15-6-inch-w10-notebook,1,1,15999.0,egprices
2208,intel core i3 005g1,15.6,4.0,intel uhd ,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-3-i3-1005g1-4gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook,1,1,8999.0,egprices
2209,intel core i1 165g,15.6,8.0,intel iris xe ,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-5-15itl05-i7-1165g7-8gb-1tb-256gb-ssd-intel-iris-xe-graphics-15-6-inch-dos-notebook-pc,1,1,14000.0,egprices
2210,intel core i1 0750h,15.6,8.0,gtx 1650 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-5-15arh05-i7-10750h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook,1,1,19999.0,egprices
2211,intel core i5 165g7,15.6,8.0,mx330 2gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-vivobook-15-k513ep-bq312t-i7-1165g7-8gb-512gb-ssd-nvidia-mx330-2gb-15-6-inch-w10-notebook,1,1,16750.0,egprices
2212,intel core i9 195g7,15.6,4.0,intel uhd ,asus,256.0,0.0,https://www.egprices.com/en/price/asus-x509fa-br949t-i3-10110u-4gb-256gb-ssd-intel-uhd-graphics-15-6-inch-w10-notebook,1,1,6777.0,egprices
2214,amd 7 4700u,15.6,8.0,ryzen 7 4700u,hp,256.0,0.0,https://www.egprices.com/en/price/hp-probook-455-g7-ryzen-7-4700u-8gb-256gb-ssd-radeon-graphics-15-6-inch-w10-notebook,1,1,12399.0,egprices
2215,amd 5 4600h,15.6,8.0,ryzen 5 4600h,lenovo,256.0,1000.0,https://www.egprices.com/en/price/lenovo-legion-5-ryzen-5-4600h-8gb-1tb-256gb-ssd-nvidia-1650ti-4gb-15-6-inch-w10-notebook-pc,1,1,21199.0,egprices
2216,intel core i7 1375h,15.6,8.0,gtx 1650 4g,msi,256.0,1000.0,https://www.egprices.com/en/price/msi-gf63-thin-i7-11375h-8gb-1tb-256gb-ssd-nvidia-gtx-1650-4g-15-6-inch-dos-notebook,1,1,17999.0,egprices
2217,intel core i7 0750h,15.6,16.0,gtx 1650 4g,msi,256.0,1000.0,https://www.egprices.com/en/price/msi-gf63-thin-i7-10750h-16gb-1tb-256gb-ssd-nvidia-gtx-1650-4g-15-6-inch-w10-notebook,1,1,21799.0,egprices
2218,intel core i5 0500h,15.6,8.0,gtx 1650 4g,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gf65-thin-i5-10500h-8gb-512-ssd-nvidia-gtx-1650-4g-15-6-fhd-w10-notebook,1,1,21999.0,egprices
2219,intel core i1 165g,13.3,16.0,mx450 2gb,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-envy-13-ba1019ne-i7-1165g7-16gb-1tb-nvidia-mx450-2gb-13-3-inch-w10-notebook,1,1,23899.0,egprices
2220,intel core i2 135g,14.0,8.0,intel iris xe ,huawei,512.0,0.0,https://www.egprices.com/en/price/huawei-matebook-14-2021-i5-1135g7-8gb-512gb-ssd-intel-iris-xe-graphics-14-inch-w10-notebook,1,1,18999.0,egprices
2221,intel core i1 195g7,15.6,16.0,gtx 1660ti 6gb,hp,256.0,1000.0,https://www.egprices.com/en/price/hp-omen-15t-dh1040nia-i7-10750h-16gb-1tb-256gbssd-nvidia-gtx-1660ti-6gb-15-6-inch-dos-notebook,1,1,29809.0,egprices
2222,intel core i2 195g7,15.6,16.0,mx350 2gb ,asus,512.0,0.0,https://www.egprices.com/en/price/asus-vivobook-s15-s533eq-bn278t-i7-1165g7-16gb-512gbssd-nvidia-mx350-2gb--15-6-inch-w10-notebook,1,1,19599.0,egprices
2223,intel core i1 0750h,15.6,32.0,rtx 2070 8gb,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-legion-7-i7-10750h-32gb-1tb-nvidia-rtx-2070-8gb-15-6-inch-w10-notebook,1,1,34650.0,egprices
2225,intel core i1 1800h,15.6,16.0,rtx 3050ti 4gb,lenovo,512.0,0.0,https://www.egprices.com/en/price/lenovo-legion-5-i7-11800h-16gb-512gb-ssd-nvidia-rtx-3050ti-4gb-15-6-inch-dos-notebook,1,1,20999.0,egprices
2226,intel core i4 0210u,14.0,8.0,intel uhd 620 ,huawei,512.0,0.0,https://www.egprices.com/en/price/huawei-matebook-d14-i5-10210u-8gb-512gb-ssd-intel-uhd-620-graphics-14-inch-w10-notebook,1,1,25998.0,egprices
2227,amd 5 3500u,14.0,4.0,radeon vega 8,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-245-g7-ryzen-5-3500u-4gb-1tb-radeon-vega-8-14-inch-dos-notebook-pc,1,1,9200.0,egprices
2228,intel core i1 135g7,15.6,4.0,mx350 2gb,hp,256.0,0.0,https://www.egprices.com/en/price/hp-15-dw3045ne-i5-1135g7-4gb-256gb-ssd-nvidia-mx350-2gb-15-6-inch-15-6-inch-dos-notebook,1,1,10799.0,egprices
2230,intel core i0 195g7,15.6,8.0,gtx1650 4gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-g3-3500-gaming-i5-10300h-8gb-512gb-ssd-nvidia-gtx1650-4gb-15-6-inch-w10-notebook,1,0,16999.0,egprices
2231,intel core i3 005g1,15.6,4.0,intel uhd ,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-250-g8-i3-1005g1-4gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook,1,1,8599.0,egprices
2232,intel core i1 0750h,15.6,8.0,rtx 3060 6gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gf65-thin-10ue-i7-10750h-8gb-512-ssd-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,1,22899.0,egprices
2233,intel core i7 195g7,15.6,16.0,rtx 3060 6gb,msi,0.0,1000.0,https://www.egprices.com/en/price/msi-stealth-15m-a11uek-gaming-i7-11375h-16gb-1tb-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,0,29700.0,egprices
2234,intel core i1 0750h,15.6,16.0,rtx 3060 6gb,msi,0.0,1000.0,https://www.egprices.com/en/price/msi-gf65-thin-10ue-i7-10750h-16gb-1tb-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,1,23355.0,egprices
2235,intel core i1 0500h,15.6,8.0,rtx 3060 6gb,msi,512.0,0.0,https://www.egprices.com/en/price/msi-gf65-thin-10ue-i5-10500h-8gb-512-ssd-nvidia-rtx-3060-6gb-15-6-fhd-w10-notebook,1,1,28000.0,egprices
2236,intel core i1 1800h,15.6,16.0,rtx 3070 8gb,msi,0.0,1000.0,https://www.egprices.com/en/price/msi-gp66-leopard-11ug-gaming-i7-11800h-16gb-1tb-nvidia-rtx-3070-8gb-15-6-fhd-w10-notebook,1,0,40499.0,egprices
2237,intel core i5 115g4,15.6,4.0,intel uhd ,asus,256.0,0.0,https://www.egprices.com/en/price/asus-vivobook-15-k513ea-bq913t-i3-1115g4-4gb-256gb-ssd-intel-uhd-graphics-15-6-inch-w10-notebook-pc,1,1,21000.0,egprices
2238,intel core i1 195g7,15.6,16.0,gtx 1650 4gb,asus,512.0,0.0,https://www.egprices.com/en/price/asus-tuf-f15-fx506lh-hn111t-i5-10300h-16gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-w10-notebook-pc,1,1,15800.0,egprices
2239,intel core i5 135g7,15.6,16.0,rtx 3060 6gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-gaming-g15-5510-i7--10870h-16gb-512gb-ssd-nvidia-rtx-3060-6gb-15-6-inch-dos-notebook,1,0,28409.0,egprices
2241,intel core i5 115g4,15.6,4.0,intel uhd  ,asus,256.0,0.0,https://www.egprices.com/en/price/asus-vivobook-15-x515ea-br035t4t-i3-1115g4-4gb-256gb-ssd-intel-uhd-graphics--15-6-inch-w10-notebook,1,1,7899.0,egprices
2242,intel core i7 065g7,15.6,8.0,intel iris plus graphic,hp,0.0,1000.0,https://www.egprices.com/en/price/hp-250-g7-i7-1065g7-8gb-1tb-intel-iris-plus-graphics-15-6-inch-w10-notebook-pc,1,1,14299.0,egprices
2243,intel core i5 135g7,15.6,8.0,gtx 1650 4gb,dell,512.0,0.0,https://www.egprices.com/en/price/dell-gaming-g15-5510-i5-10200h-8gb-512gb-ssd-nvidia-gtx-1650-4gb-15-6-inch-ubuntu-notebook-pc,1,0,15999.0,egprices
2244,amd 7 5800h,14.0,8.0,ryzen 7 5800h,asus,512.0,0.0,https://www.egprices.com/en/price/asus-rog-zephyrus-ga401qh-bm036t-ryzen-7-5800h-8gb-512gbssd-nvidia-gtx-1650-4gb-14-inch-w10-notebook-pc,1,1,19499.0,egprices
2246,intel core i5 0210u,15.6,8.0,intel uhd ,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-ideapad-l3-intel-core-i5-10210u-8gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook-pc,1,1,11499.0,egprices
2247,intel core i7 165g7,14.0,16.0,intel iris xe ,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-yoga-slim-7-i7-1165g7-16gb-1tb-intel-iris-xe-graphics-14-0-inch-w10-notebook-pc,1,1,29999.0,egprices
2248,amd 3 3200u,15.6,4.0,radeon vega 3,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-v155-ryzen-3-3200u-4gb-1tb-radeon-vega-3-15-6-inch-dos-notebook-pc,1,1,9569.0,egprices
2250,intel core i5 115g4,15.6,4.0,intel uhd ,asus,256.0,0.0,https://www.egprices.com/en/price/asus-vivobook-15-x515ea-br087t-i3-1115g4-4gb-256gb-ssd-intel-uhd-graphics-15-6inch-w10-notebook-pc,1,1,7999.0,egprices
2252,intel core i0 115g,15.6,4.0,intel uhd ,dell,0.0,1000.0,https://www.egprices.com/en/price/dell-vostro-3500-i3-1115g4-4gb-1tb-intel-uhd-graphics-15-6-inch-dos-notebook-pc,1,1,8399.0,egprices
2253,intel core i3 035g4,13.3,8.0,intel iris plus,asus,512.0,0.0,https://www.egprices.com/en/price/asus-zenbook-flip-13-ux363ja-em141t-i5-1035g4-8gb-512ssd-intel-iris-plus-13-3-inch-w10-notebook-pc,1,1,15799.0,egprices
2254,intel core i0 195g7,15.6,8.0,mx450 2gb,hp,256.0,0.0,https://www.egprices.com/en/price/hp-probook-450-g8-i5-1135g7-8gb-256gb-ssd-nvidia-mx450-2gb-15-6-inch-dos-notebook-pc,1,1,17159.0,egprices
2255,intel core i5 135g,15.6,8.0,intel iris x ,huawei,512.0,0.0,https://www.egprices.com/en/price/huawei-matebook-d15-i5-1135g7-8gb-512gb-ssd-intel-iris-x-graphics-15-6-inch-fhd-w10-notebook-pc,1,1,18699.0,egprices
2258,intel core i5 0110u,15.6,8.0,intel uhd ,huawei,256.0,0.0,https://www.egprices.com/en/price/huawei-matebook-d15-i3-10110u-8gb-256gb-ssd-intel-uhd-graphics-15-6-inch-fhd-w10-notebook-pc,1,1,9999.0,egprices
2259,intel core i2 165g7,15.6,8.0,mx450 2gb,lenovo,0.0,1000.0,https://www.egprices.com/en/price/lenovo-thinkbook-15-gen-2-i7-1165g7-8gb-1tb-nvidia-mx450-2gb-15-6-inch-dos-notebook-pc,1,1,16389.0,egprices
2260,amd 1 4800h,15.6,8.0,ryzen 7 4800h,hp,256.0,1000.0,https://www.egprices.com/en/price/hp-pavilion-gaming-15-ec1007ne-ryzen-7-4800h-8gb-1tb-hdd-256-gb-ssd-gtx-1650ti-4gb-15-6-inch-dos-notebook-pc,1,0,18888.0,egprices
